row_id,player_name,college,country,draft_number,draft_round,draft_year
3212,Willie Green,Detroit Mercy,USA,41,2,2003
9059,Willie Reed,Saint Louis,USA,Undrafted,Undrafted,Undrafted
6585,Willie Warren,Oklahoma,USA,54,2,2010
9129,Willy Hernangomez,None,Spain,35,2,2015
5256,Wilson Chandler,DePaul,USA,23,1,2007
6583,Xavier Henry,Kansas,USA,12,1,2010
299,Xavier McDaniel,Wichita State,USA,4,1,1985
9060,Xavier Munford,Rhode Island,USA,Undrafted,Undrafted,Undrafted
9869,Xavier Rathan-Mayes,Florida State,Canada,Undrafted,Undrafted,Undrafted
6706,Xavier Silas,Northern Illinois,USA,Undrafted,Undrafted,2011
4740,Yakhouba Diawara,Pepperdine,USA,Undrafted,Undrafted,Undrafted
10449,Yante Maten,None,USA,Undrafted,Undrafted,Undrafted
2923,Yao Ming,None,China,1,1,2002
4121,Yaroslav Korolev,None,Russia,12,1,2005
5253,Yi Jianlian,None,USA,6,1,2007
300,Yinka Dare,George Washington,USA,14,1,1994
9131,Yogi Ferrell,Indiana,USA,Undrafted,Undrafted,Undrafted
3661,Yuta Tabuse,Brigham Young-Hawaii,USA,Undrafted,Undrafted,Undrafted
10451,Yuta Watanabe,George Washington,Japan,Undrafted,Undrafted,Undrafted
6580,Zabian Dowdell,Virginia Tech,USA,Undrafted,Undrafted,Undrafted
9865,Zach Collins,Gonzaga,USA,10,1,2017
8141,Zach LaVine,UCLA,USA,13,1,2014
10454,Zach Lofton,New Mexico State,USA,Undrafted,Undrafted,Undrafted
10977,Zach Norvell Jr.,None,USA,Undrafted,Undrafted,Undrafted
2338,Zach Randolph,Michigan State,USA,19,1,2001
301,Zan Tabak,None,USA,51,2,1991
3174,Zarko Cabarkapa,None,Serbia and Montenegro,17,1,2003
3208,Zaza Pachulia,None,Georgia,42,2,2003
2337,Zeljko Rebraca,None,Yugoslavia,54,2,1994
1834,Zendon Hamilton,St. John's (NY),USA,Undrafted,Undrafted,Undrafted
10630,Zhaire Smith,Texas Tech,USA,16,1,2018
9861,Zhou Qi,None,China,43,2,2016
10979,Zion Williamson,Duke,USA,1,1,2019
8167,Zoran Dragic,None,Slovenia,Undrafted,Undrafted,Undrafted
3205,Zoran Planinic,None,Croatia,22,1,2003
579,Zydrunas Ilgauskas,None,Lithuania,20,1,1996
10980,Zylan Cheatham,None,USA,Undrafted,Undrafted,Undrafted
