InformationID,Age,Height,Weight,Season_ID
507943,21.0,198.12,90.7184,307943
507944,27.0,208.28,106.59412,307944
507945,23.0,208.28,104.32616,307945
507946,27.0,190.5,79.3786,307946
507947,28.0,198.12,88.45044,307947
507948,29.0,208.28,108.86208,307948
507949,22.0,193.04,102.0582,307949
507950,21.0,195.58,88.45044,307950
507951,26.0,200.66,97.52228,307951
507952,25.0,210.82,106.59412,307952
507953,25.0,205.74,115.66596,307953
507954,29.0,203.2,113.398,307954
507955,31.0,190.5,87.996848,307955
507956,23.0,195.58,88.45044,307956
507957,31.0,205.74,102.0582,307957
507958,26.0,203.2,102.0582,307958
507959,27.0,185.42,79.3786,307959
507960,25.0,205.74,102.0582,307960
507961,33.0,187.96,79.3786,307961
507962,29.0,205.74,99.79024,307962
507963,23.0,185.42,88.45044,307963
507964,25.0,205.74,102.0582,307964
507965,24.0,195.58,83.91452,307965
507966,36.0,198.12,92.98636,307966
507967,27.0,203.2,104.32616,307967
507968,25.0,195.58,90.7184,307968
507969,23.0,195.58,104.32616,307969
507970,22.0,190.5,87.543256,307970
507971,36.0,205.74,102.0582,307971
507972,25.0,205.74,108.86208,307972
507973,38.0,210.82,114.758776,307973
507974,25.0,208.28,110.222856,307974
507975,31.0,200.66,89.357624,307975
507976,24.0,208.28,126.098576,307976
507977,22.0,203.2,98.429464,307977
507978,28.0,210.82,108.86208,307978
507979,33.0,193.04,86.18248,307979
507980,35.0,198.12,92.98636,307980
507981,25.0,213.36,120.20188,307981
507982,29.0,205.74,106.59412,307982
507983,33.0,200.66,96.161504,307983
507984,28.0,182.88,92.98636,307984
507985,24.0,208.28,113.398,307985
507986,26.0,203.2,104.32616,307986
507987,24.0,200.66,92.98636,307987
507988,21.0,195.58,92.98636,307988
507989,29.0,215.9,120.20188,307989
507990,28.0,195.58,95.25432,307990
507991,31.0,190.5,95.25432,307991
507992,22.0,210.82,108.408488,307992
507993,34.0,203.2,98.883056,307993
507994,39.0,187.96,85.275296,307994
507995,31.0,198.12,109.769264,307995
507996,33.0,205.74,104.32616,307996
507997,26.0,185.42,83.91452,307997
507998,25.0,203.2,107.501304,307998
507999,20.0,200.66,105.233344,307999
508000,25.0,208.28,106.59412,308000
508001,22.0,215.9,111.13004,308001
508002,34.0,200.66,117.93392,308002
508003,36.0,208.28,117.93392,308003
508004,21.0,205.74,99.79024,308004
508005,23.0,193.04,90.7184,308005
508006,34.0,208.28,106.59412,308006
508007,22.0,198.12,83.91452,308007
508008,30.0,210.82,108.86208,308008
508009,25.0,210.82,115.66596,308009
508010,28.0,205.74,109.769264,308010
508011,24.0,205.74,106.59412,308011
508012,27.0,193.04,92.98636,308012
508013,28.0,187.96,86.18248,308013
508014,24.0,208.28,111.13004,308014
508015,21.0,187.96,86.18248,308015
508016,26.0,208.28,115.66596,308016
508017,27.0,200.66,104.32616,308017
508018,26.0,213.36,113.398,308018
508019,28.0,205.74,107.501304,308019
508020,34.0,200.66,102.511792,308020
508021,23.0,193.04,86.18248,308021
508022,30.0,175.26,81.64656,308022
508023,27.0,195.58,88.45044,308023
508024,29.0,190.5,86.18248,308024
508025,28.0,190.5,83.91452,308025
508026,31.0,185.42,88.45044,308026
508027,24.0,210.82,106.59412,308027
508028,24.0,195.58,91.171992,308028
508029,34.0,205.74,108.86208,308029
508030,24.0,203.2,103.418976,308030
508031,28.0,200.66,102.0582,308031
508032,22.0,205.74,117.93392,308032
508033,26.0,205.74,104.32616,308033
508034,35.0,213.36,115.66596,308034
508035,31.0,200.66,117.93392,308035
508036,28.0,213.36,108.86208,308036
508037,36.0,187.96,81.64656,308037
508038,23.0,193.04,88.45044,308038
508039,27.0,210.82,113.398,308039
508040,27.0,205.74,113.398,308040
508041,27.0,205.74,106.59412,308041
508042,26.0,187.96,82.100152,308042
508043,24.0,213.36,106.59412,308043
508044,25.0,200.66,102.0582,308044
508045,26.0,205.74,89.357624,308045
508046,22.0,195.58,83.91452,308046
508047,28.0,201.0,111.0,308047
508048,25.0,190.5,90.7184,308048
508049,34.0,185.42,83.91452,308049
508050,24.0,205.74,113.398,308050
508051,31.0,190.5,90.7184,308051
508052,23.0,187.96,81.64656,308052
508053,21.0,193.04,90.7184,308053
508054,26.0,210.82,90.7184,308054
508055,28.0,195.58,97.52228,308055
508056,27.0,208.28,117.93392,308056
508057,23.0,208.28,108.86208,308057
508058,24.0,213.36,109.769264,308058
508059,26.0,205.74,124.7378,308059
508060,29.0,203.2,108.86208,308060
508061,24.0,210.82,102.0582,308061
508062,28.0,195.58,95.25432,308062
508063,21.0,208.28,99.79024,308063
508064,21.0,203.2,117.480328,308064
508065,38.0,205.74,106.59412,308065
508066,28.0,213.36,113.398,308066
508067,19.0,195.58,89.811216,308067
508068,23.0,208.28,113.398,308068
508069,30.0,190.5,90.7184,308069
508070,25.0,190.5,90.7184,308070
508071,25.0,208.28,103.418976,308071
508072,27.0,208.28,104.779752,308072
508073,22.0,210.82,104.779752,308073
508074,25.0,193.04,88.45044,308074
508075,27.0,187.96,81.64656,308075
508076,23.0,200.66,99.79024,308076
508077,26.0,208.28,106.59412,308077
508078,25.0,190.5,88.45044,308078
508079,32.0,190.5,95.707912,308079
508080,31.0,203.2,95.25432,308080
508081,25.0,208.28,124.7378,308081
508082,27.0,208.28,108.86208,308082
508083,31.0,205.74,108.86208,308083
508084,28.0,205.74,102.0582,308084
508085,24.0,193.04,92.98636,308085
508086,25.0,198.12,90.7184,308086
508087,24.0,213.36,115.66596,308087
508088,23.0,200.66,104.32616,308088
508089,34.0,195.58,97.52228,308089
508090,23.0,213.36,107.954896,308090
508091,35.0,210.82,115.66596,308091
508092,22.0,193.04,88.45044,308092
508093,29.0,208.28,122.46984,308093
508094,23.0,193.04,88.45044,308094
508095,34.0,198.12,93.893544,308095
508096,24.0,185.42,83.460928,308096
508097,31.0,205.74,111.13004,308097
508098,29.0,210.82,105.233344,308098
508099,24.0,200.66,99.79024,308099
508100,27.0,208.28,102.0582,308100
508101,23.0,210.82,99.79024,308101
508102,23.0,193.04,97.52228,308102
508103,31.0,180.34,75.296272,308103
508104,33.0,200.66,108.86208,308104
508105,25.0,187.96,88.45044,308105
508106,26.0,193.04,94.347136,308106
508107,31.0,190.5,90.7184,308107
508108,26.0,190.5,86.18248,308108
508109,28.0,203.2,96.161504,308109
508110,24.0,210.82,122.46984,308110
508111,25.0,200.66,99.79024,308111
508112,24.0,203.2,108.86208,308112
508113,32.0,190.5,87.089664,308113
508114,22.0,198.12,90.7184,308114
508115,25.0,213.36,111.13004,308115
508116,23.0,193.04,102.0582,308116
508117,37.0,213.36,111.13004,308117
508118,23.0,208.28,118.841104,308118
508119,21.0,185.42,76.203456,308119
508120,31.0,210.82,122.46984,308120
508121,26.0,200.66,122.46984,308121
508122,26.0,208.28,102.0582,308122
508123,32.0,205.74,100.697424,308123
508124,28.0,198.12,97.52228,308124
508125,28.0,203.2,104.32616,308125
508126,19.0,198.12,86.18248,308126
508127,25.0,203.2,102.0582,308127
508128,27.0,190.5,92.98636,308128
508129,24.0,193.04,88.45044,308129
508130,27.0,182.88,79.3786,308130
508131,32.0,205.74,111.13004,308131
508132,24.0,180.34,74.84268,308132
508133,24.0,208.28,104.32616,308133
508134,34.0,205.74,113.398,308134
508135,26.0,210.82,120.20188,308135
508136,27.0,205.74,106.59412,308136
508137,24.0,213.36,115.66596,308137
508138,24.0,205.74,111.13004,308138
508139,23.0,203.2,102.0582,308139
508140,33.0,205.74,117.93392,308140
508141,20.0,195.58,83.007336,308141
508142,26.0,205.74,101.604608,308142
508143,24.0,198.12,99.79024,308143
508144,28.0,203.2,102.0582,308144
508145,33.0,190.5,92.98636,308145
508146,24.0,183.0,83.0,308146
508147,32.0,182.88,83.91452,308147
508148,24.0,198.12,79.3786,308148
508149,28.0,195.58,99.79024,308149
508150,27.0,200.66,97.52228,308150
508151,27.0,193.04,90.7184,308151
508152,38.0,198.12,99.79024,308152
508153,23.0,193.04,95.25432,308153
508154,29.0,205.74,92.98636,308154
508155,29.0,208.28,90.7184,308155
508156,27.0,198.12,97.52228,308156
508157,21.0,193.04,83.91452,308157
508158,28.0,208.28,111.13004,308158
508159,26.0,208.28,108.86208,308159
508160,27.0,208.28,106.140528,308160
508161,33.0,213.36,113.398,308161
508162,26.0,193.04,86.636072,308162
508163,33.0,193.04,99.79024,308163
508164,23.0,210.82,108.86208,308164
508165,29.0,210.82,124.7378,308165
508166,26.0,190.5,86.18248,308166
508167,26.0,195.58,90.7184,308167
508168,33.0,208.28,113.398,308168
508169,25.0,200.66,104.32616,308169
508170,26.0,196.0,86.0,308170
508171,24.0,190.5,88.45044,308171
508172,30.0,213.36,117.93392,308172
508173,27.0,182.88,83.007336,308173
508174,23.0,200.66,95.25432,308174
508175,29.0,213.36,111.13004,308175
508176,34.0,205.74,106.59412,308176
508177,25.0,205.74,113.398,308177
508178,20.0,203.2,90.264808,308178
508179,22.0,203.2,111.13004,308179
508180,22.0,208.28,99.79024,308180
508181,29.0,195.58,95.25432,308181
508182,30.0,203.2,108.86208,308182
508183,20.0,195.58,89.811216,308183
508184,27.0,205.74,124.7378,308184
508185,28.0,208.28,117.93392,308185
508186,29.0,195.58,97.52228,308186
508187,27.0,210.82,99.79024,308187
508188,22.0,193.04,90.7184,308188
508189,24.0,187.96,81.64656,308189
508190,32.0,190.5,92.98636,308190
508191,22.0,195.58,88.45044,308191
508192,32.0,190.5,92.98636,308192
508193,39.0,187.96,90.7184,308193
508194,30.0,208.28,106.59412,308194
508195,31.0,198.12,97.52228,308195
508196,23.0,195.58,99.336648,308196
508197,22.0,193.04,90.7184,308197
508198,28.0,187.96,88.45044,308198
508199,30.0,182.88,73.028312,308199
508200,19.0,205.74,99.79024,308200
508201,24.0,208.28,111.13004,308201
508202,29.0,208.28,113.398,308202
508203,30.0,208.28,131.088088,308203
508204,24.0,205.74,97.52228,308204
508205,32.0,198.12,99.79024,308205
508206,23.0,198.12,95.707912,308206
508207,23.0,213.36,111.13004,308207
508208,22.0,215.9,115.66596,308208
508209,26.0,198.12,84.821704,308209
508210,27.0,218.44,112.490816,308210
508211,23.0,198.12,95.25432,308211
508212,28.0,198.12,102.0582,308212
508213,32.0,208.28,111.13004,308213
508214,28.0,205.74,108.86208,308214
508215,32.0,210.82,121.109064,308215
508216,21.0,210.82,126.552168,308216
508217,22.0,205.74,111.13004,308217
508218,26.0,208.28,113.851592,308218
508219,26.0,203.2,97.975872,308219
508220,32.0,210.82,115.66596,308220
508221,30.0,210.82,105.233344,308221
508222,27.0,200.66,94.800728,308222
508223,36.0,208.28,111.13004,308223
508224,31.0,210.82,106.59412,308224
508225,31.0,203.2,106.59412,308225
508226,28.0,200.66,95.25432,308226
508227,25.0,198.12,91.171992,308227
508228,33.0,213.36,120.20188,308228
508229,30.0,182.88,79.3786,308229
508230,32.0,198.12,108.86208,308230
508231,24.0,203.2,99.79024,308231
508232,21.0,208.28,108.86208,308232
508233,22.0,213.36,108.86208,308233
508234,26.0,210.82,113.398,308234
508235,29.0,205.74,84.368112,308235
508236,24.0,205.74,98.883056,308236
508237,23.0,190.5,86.18248,308237
508238,29.0,195.58,90.7184,308238
508239,26.0,205.74,102.965384,308239
508240,30.0,200.66,99.79024,308240
508241,35.0,200.66,103.418976,308241
508242,31.0,203.2,108.86208,308242
508243,33.0,203.2,113.398,308243
508244,22.0,195.58,93.893544,308244
508245,27.0,208.28,95.25432,308245
508246,30.0,203.2,113.398,308246
508247,23.0,208.28,108.86208,308247
508248,25.0,185.42,76.657048,308248
508249,23.0,190.5,85.728888,308249
508250,29.0,198.12,99.79024,308250
508251,35.0,213.36,119.294696,308251
508252,34.0,198.12,102.0582,308252
508253,29.0,185.42,78.471416,308253
508254,19.0,205.74,92.98636,308254
508255,22.0,185.42,74.84268,308255
508256,31.0,187.96,79.3786,308256
508257,23.0,193.04,90.7184,308257
508258,28.0,198.12,104.779752,308258
508259,24.0,195.58,88.45044,308259
508260,24.0,205.74,113.398,308260
508261,31.0,205.74,112.490816,308261
508262,33.0,205.74,117.026736,308262
508263,27.0,213.36,124.7378,308263
508264,35.0,203.2,106.59412,308264
508265,29.0,195.58,92.98636,308265
508266,28.0,208.28,102.0582,308266
508267,22.0,205.74,120.20188,308267
508268,26.0,208.28,103.418976,308268
508269,28.0,208.28,104.779752,308269
508270,23.0,213.36,115.66596,308270
508271,20.0,195.58,94.800728,308271
508272,23.0,195.58,83.91452,308272
508273,28.0,187.96,81.64656,308273
508274,35.0,198.12,95.25432,308274
508275,24.0,200.66,99.79024,308275
508276,26.0,190.5,88.45044,308276
508277,33.0,190.5,90.7184,308277
508278,28.0,208.28,108.86208,308278
508279,29.0,205.74,102.0582,308279
508280,25.0,193.04,92.98636,308280
508281,20.0,205.74,113.398,308281
508282,25.0,213.36,115.66596,308282
508283,27.0,208.28,106.59412,308283
508284,32.0,180.34,75.296272,308284
508285,24.0,193.04,97.52228,308285
508286,24.0,210.82,104.32616,308286
508287,27.0,205.74,90.7184,308287
508288,23.0,195.58,83.91452,308288
508289,26.0,190.5,90.7184,308289
508290,28.0,213.36,114.758776,308290
508291,23.0,203.0,111.0,308291
508292,26.0,190.5,90.7184,308292
508293,26.0,187.96,88.45044,308293
508294,25.0,200.66,99.79024,308294
508295,30.0,210.82,105.233344,308295
508296,27.0,193.04,95.25432,308296
508297,23.0,198.12,102.0582,308297
508298,27.0,203.2,97.975872,308298
508299,34.0,200.66,108.86208,308299
508300,32.0,205.74,111.13004,308300
508301,28.0,208.28,102.0582,308301
508302,31.0,205.74,124.7378,308302
508303,23.0,210.82,99.79024,308303
508304,26.0,198.12,83.91452,308304
508305,20.0,210.82,127.00576,308305
508306,22.0,198.12,92.98636,308306
508307,26.0,185.42,84.368112,308307
508308,21.0,205.74,104.32616,308308
508309,34.0,200.66,96.161504,308309
508310,29.0,182.88,92.98636,308310
508311,25.0,208.28,113.398,308311
508312,27.0,203.2,103.418976,308312
508313,23.0,190.5,87.543256,308313
508314,29.0,210.82,108.86208,308314
508315,24.0,195.58,104.32616,308315
508316,27.0,203.2,102.0582,308316
508317,27.0,200.66,97.52228,308317
508318,23.0,187.96,90.7184,308318
508319,25.0,187.96,81.64656,308319
508320,26.0,210.82,104.32616,308320
508321,26.0,205.74,115.66596,308321
508322,30.0,203.2,113.398,308322
508323,32.0,190.5,87.996848,308323
508324,30.0,190.5,86.18248,308324
508325,30.0,205.74,106.59412,308325
508326,28.0,190.5,90.7184,308326
508327,24.0,203.2,106.59412,308327
508328,36.0,198.12,96.161504,308328
508329,24.0,200.66,104.32616,308329
508330,24.0,213.36,107.954896,308330
508331,25.0,185.42,83.460928,308331
508332,23.0,193.04,90.7184,308332
508333,30.0,208.28,122.46984,308333
508334,25.0,203.2,103.418976,308334
508335,25.0,195.58,91.171992,308335
508336,22.0,195.58,92.98636,308336
508337,37.0,205.74,102.0582,308337
508338,26.0,205.74,108.86208,308338
508339,39.0,210.82,114.758776,308339
508340,26.0,208.28,110.222856,308340
508341,32.0,200.66,92.532768,308341
508342,25.0,208.28,126.098576,308342
508343,23.0,200.66,102.0582,308343
508344,34.0,193.04,86.18248,308344
508345,25.0,200.66,97.52228,308345
508346,26.0,213.36,120.20188,308346
508347,21.0,203.2,95.25432,308347
508348,26.0,200.66,102.0582,308348
508349,25.0,213.36,100.697424,308349
508350,27.0,203.2,97.52228,308350
508351,29.0,205.74,131.088088,308351
508352,24.0,198.12,93.439952,308352
508353,21.0,200.66,100.697424,308353
508354,29.0,190.5,86.18248,308354
508355,25.0,203.2,102.0582,308355
508356,25.0,210.82,105.686936,308356
508357,21.0,208.28,105.233344,308357
508358,25.0,210.82,113.398,308358
508359,24.0,208.28,113.398,308359
508360,29.0,210.82,117.93392,308360
508361,28.0,198.12,90.7184,308361
508362,23.0,203.2,102.0582,308362
508363,26.0,213.36,120.20188,308363
508364,36.0,208.28,99.79024,308364
508365,25.0,208.28,112.490816,308365
508366,27.0,198.12,106.59412,308366
508367,20.0,210.82,98.429464,308367
508368,24.0,203.2,93.439952,308368
508369,32.0,200.66,99.79024,308369
508370,29.0,203.2,95.25432,308370
508371,36.0,205.74,115.212368,308371
508372,23.0,210.82,111.13004,308372
508373,25.0,185.42,88.45044,308373
508374,26.0,193.04,97.52228,308374
508375,23.0,208.28,98.883056,308375
508376,24.0,193.04,83.91452,308376
508377,28.0,208.28,106.59412,308377
508378,22.0,200.66,92.98636,308378
508379,26.0,200.66,99.79024,308379
508380,25.0,210.82,120.20188,308380
508381,33.0,200.66,97.52228,308381
508382,23.0,208.28,108.86208,308382
508383,27.0,190.5,86.636072,308383
508384,29.0,198.12,88.45044,308384
508385,20.0,193.04,95.25432,308385
508386,30.0,193.04,95.25432,308386
508387,29.0,190.5,85.275296,308387
508388,27.0,195.58,97.52228,308388
508389,24.0,195.58,85.728888,308389
508390,24.0,190.5,81.64656,308390
508391,25.0,195.58,99.79024,308391
508392,22.0,205.74,104.32616,308392
508393,19.0,198.12,97.52228,308393
508394,35.0,185.42,83.91452,308394
508395,24.0,193.04,88.45044,308395
508396,29.0,200.66,102.0582,308396
508397,23.0,205.74,117.93392,308397
508398,21.0,205.74,119.294696,308398
508399,31.0,190.5,90.7184,308399
508400,32.0,200.66,117.93392,308400
508401,34.0,198.12,102.0582,308401
508402,29.0,213.36,111.13004,308402
508403,37.0,187.96,83.91452,308403
508404,28.0,210.82,113.398,308404
508405,29.0,201.0,111.0,308405
508406,28.0,205.74,113.398,308406
508407,28.0,205.74,106.59412,308407
508408,27.0,187.96,82.100152,308408
508409,34.0,203.2,97.52228,308409
508410,28.0,210.82,113.398,308410
508411,28.0,205.74,113.398,308411
508412,24.0,200.66,94.347136,308412
508413,24.0,182.88,91.171992,308413
508414,26.0,175.26,83.91452,308414
508415,26.0,182.88,79.3786,308415
508416,31.0,182.88,83.91452,308416
508417,26.0,205.74,109.769264,308417
508418,31.0,193.04,86.18248,308418
508419,29.0,198.12,102.0582,308419
508420,22.0,205.74,97.068688,308420
508421,25.0,203.2,104.32616,308421
508422,27.0,213.36,122.46984,308422
508423,22.0,195.58,97.068688,308423
508424,20.0,203.2,108.86208,308424
508425,24.0,205.74,111.583632,308425
508426,24.0,198.12,106.59412,308426
508427,23.0,195.58,86.636072,308427
508428,35.0,195.58,90.7184,308428
508429,33.0,182.88,86.18248,308429
508430,25.0,195.58,102.0582,308430
508431,32.0,215.9,108.86208,308431
508432,32.0,205.74,102.0582,308432
508433,28.0,203.2,104.32616,308433
508434,24.0,210.82,104.32616,308434
508435,35.0,210.82,115.66596,308435
508436,25.0,193.04,95.25432,308436
508437,30.0,182.88,77.11064,308437
508438,25.0,208.28,111.13004,308438
508439,21.0,200.66,94.347136,308439
508440,24.0,187.96,83.91452,308440
508441,30.0,213.36,108.86208,308441
508442,22.0,198.12,102.965384,308442
508443,22.0,180.34,79.3786,308443
508444,29.0,190.5,97.52228,308444
508445,29.0,200.66,87.089664,308445
508446,31.0,208.28,107.047712,308446
508447,37.0,200.66,103.418976,308447
508448,29.0,208.28,104.32616,308448
508449,24.0,210.82,113.398,308449
508450,23.0,185.42,79.3786,308450
508451,27.0,208.28,108.86208,308451
508452,26.0,190.5,90.7184,308452
508453,24.0,182.88,74.84268,308453
508454,24.0,200.66,92.98636,308454
508455,35.0,203.2,111.13004,308455
508456,25.0,190.5,94.347136,308456
508457,28.0,201.0,86.0,308457
508458,35.0,200.66,106.140528,308458
508459,22.0,200.66,88.45044,308459
508460,24.0,193.04,87.089664,308460
508461,26.0,205.74,99.336648,308461
508462,24.0,205.74,97.52228,308462
508463,26.0,213.36,122.46984,308463
508464,27.0,213.36,115.66596,308464
508465,22.0,203.2,97.52228,308465
508466,32.0,187.96,86.18248,308466
508467,32.0,208.28,112.944408,308467
508468,28.0,218.44,131.54168,308468
508469,28.0,203.2,104.32616,308469
508470,23.0,215.9,111.13004,308470
508471,25.0,190.5,93.893544,308471
508472,22.0,226.06,163.29312,308472
508473,24.0,200.66,102.0582,308473
508474,22.0,198.12,90.7184,308474
508475,33.0,193.04,96.615096,308475
508476,33.0,187.96,83.91452,308476
508477,23.0,200.66,90.7184,308477
508478,22.0,198.12,92.98636,308478
508479,25.0,195.58,88.45044,308479
508480,24.0,208.28,102.0582,308480
508481,29.0,203.2,97.52228,308481
508482,27.0,203.2,104.32616,308482
508483,22.0,185.42,83.91452,308483
508484,24.0,205.74,107.954896,308484
508485,23.0,193.04,92.98636,308485
508486,27.0,180.34,88.45044,308486
508487,20.0,190.5,79.3786,308487
508488,29.0,205.74,113.398,308488
508489,23.0,190.5,86.18248,308489
508490,25.0,213.36,114.758776,308490
508491,25.0,198.12,99.79024,308491
508492,29.0,187.96,88.45044,308492
508493,31.0,185.42,92.98636,308493
508494,22.0,205.74,106.59412,308494
508495,23.0,198.12,95.25432,308495
508496,27.0,215.9,111.13004,308496
508497,27.0,190.5,86.18248,308497
508498,35.0,190.5,78.017824,308498
508499,32.0,208.28,102.0582,308499
508500,21.0,213.36,115.66596,308500
508501,21.0,203.2,97.52228,308501
508502,30.0,205.74,102.0582,308502
508503,23.0,210.82,116.573144,308503
508504,35.0,205.74,97.52228,308504
508505,23.0,205.74,115.66596,308505
508506,24.0,200.66,88.45044,308506
508507,31.0,200.66,100.697424,308507
508508,27.0,203.2,100.243832,308508
508509,24.0,208.28,107.501304,308509
508510,30.0,210.82,111.13004,308510
508511,39.0,210.82,113.398,308511
508512,24.0,185.42,77.11064,308512
508513,28.0,215.9,113.398,308513
508514,24.0,190.5,86.18248,308514
508515,36.0,200.66,97.52228,308515
508516,31.0,193.04,96.615096,308516
508517,35.0,200.66,102.511792,308517
508518,35.0,208.28,106.59412,308518
508519,24.0,193.04,90.7184,308519
508520,22.0,205.74,97.52228,308520
508521,23.0,215.9,111.13004,308521
508522,26.0,208.28,106.59412,308522
508523,23.0,198.12,86.18248,308523
508524,21.0,200.66,105.233344,308524
508525,27.0,185.42,79.3786,308525
508526,34.0,205.74,104.32616,308526
508527,35.0,203.2,98.883056,308527
508528,23.0,210.82,104.32616,308528
508529,26.0,203.2,107.501304,308529
508530,26.0,210.82,115.66596,308530
508531,27.0,213.36,113.398,308531
508532,29.0,205.74,109.769264,308532
508533,23.0,208.28,115.66596,308533
508534,25.0,210.82,106.59412,308534
508535,32.0,185.42,89.811216,308535
508536,29.0,205.74,107.501304,308536
508537,27.0,208.28,115.66596,308537
508538,22.0,213.36,99.79024,308538
508539,35.0,205.74,108.86208,308539
508540,26.0,205.74,102.0582,308540
508541,34.0,187.96,79.3786,308541
508542,30.0,205.74,99.79024,308542
508543,25.0,195.58,90.7184,308543
508544,26.0,205.74,102.0582,308544
508545,37.0,198.12,92.98636,308545
508546,30.0,215.9,120.20188,308546
508547,31.0,210.82,108.86208,308547
508548,29.0,195.58,95.25432,308548
508549,25.0,205.74,106.59412,308549
508550,21.0,193.04,99.79024,308550
508551,28.0,193.04,92.98636,308551
508552,29.0,187.96,86.18248,308552
508553,23.0,190.5,86.18248,308553
508554,25.0,208.28,111.13004,308554
508555,28.0,200.66,104.32616,308555
508556,28.0,185.42,79.3786,308556
508557,29.0,190.5,83.91452,308557
508558,24.0,193.04,86.18248,308558
508559,38.0,190.5,83.91452,308559
508560,26.0,185.42,95.25432,308560
508561,27.0,196.0,94.0,308561
508562,26.0,205.74,106.59412,308562
508563,26.0,182.88,83.91452,308563
508564,34.0,213.36,113.398,308564
508565,25.0,205.74,99.79024,308565
508566,30.0,203.2,114.758776,308566
508567,37.0,200.66,106.59412,308567
508568,32.0,210.82,117.93392,308568
508569,23.0,210.82,106.59412,308569
508570,24.0,180.34,79.3786,308570
508571,24.0,200.66,108.86208,308571
508572,22.0,205.74,95.25432,308572
508573,27.0,200.66,99.79024,308573
508574,29.0,185.42,84.368112,308574
508575,29.0,190.5,86.18248,308575
508576,30.0,198.12,101.604608,308576
508577,31.0,175.26,81.64656,308577
508578,22.0,198.12,104.32616,308578
508579,27.0,205.74,102.0582,308579
508580,37.0,208.28,113.398,308580
508581,32.0,210.82,113.398,308581
508582,21.0,210.82,103.418976,308582
508583,26.0,198.12,96.615096,308583
508584,34.0,208.28,115.66596,308584
508585,22.0,190.5,91.625584,308585
508586,30.0,200.66,95.25432,308586
508587,26.0,203.2,90.7184,308587
508588,21.0,198.12,92.98636,308588
508589,24.0,208.28,99.79024,308589
508590,29.0,210.82,133.80964,308590
508591,24.0,213.36,117.93392,308591
508592,19.0,208.28,108.86208,308592
508593,26.0,187.96,79.3786,308593
508594,27.0,195.58,95.25432,308594
508595,25.0,213.36,117.93392,308595
508596,28.0,213.36,115.66596,308596
508597,22.0,203.2,89.811216,308597
508598,24.0,193.04,88.45044,308598
508599,22.0,208.28,108.86208,308599
508600,20.0,205.74,99.79024,308600
508601,21.0,203.2,98.883056,308601
508602,24.0,190.5,86.18248,308602
508603,26.0,208.28,111.13004,308603
508604,28.0,208.28,115.66596,308604
508605,30.0,205.74,107.501304,308605
508606,26.0,210.82,106.59412,308606
508607,36.0,200.66,102.511792,308607
508608,36.0,208.28,106.59412,308608
508609,25.0,193.04,89.811216,308609
508610,23.0,205.74,97.52228,308610
508611,36.0,200.66,117.93392,308611
508612,24.0,215.9,111.13004,308612
508613,27.0,208.28,106.59412,308613
508614,24.0,198.12,86.18248,308614
508615,22.0,200.66,105.233344,308615
508616,28.0,185.42,79.3786,308616
508617,35.0,205.74,104.32616,308617
508618,36.0,203.2,98.883056,308618
508619,24.0,210.82,108.86208,308619
508620,27.0,203.2,107.501304,308620
508621,27.0,210.82,112.944408,308621
508622,30.0,205.74,109.769264,308622
508623,24.0,208.28,115.66596,308623
508624,33.0,185.42,89.811216,308624
508625,30.0,190.5,83.91452,308625
508626,30.0,187.96,86.18248,308626
508627,29.0,193.04,92.98636,308627
508628,22.0,193.04,99.79024,308628
508629,26.0,205.74,106.59412,308629
508630,26.0,208.28,113.398,308630
508631,28.0,203.2,103.418976,308631
508632,24.0,190.5,87.543256,308632
508633,30.0,210.82,108.86208,308633
508634,24.0,195.58,102.0582,308634
508635,25.0,195.58,104.32616,308635
508636,28.0,203.2,106.59412,308636
508637,24.0,187.96,90.7184,308637
508638,23.0,205.74,104.32616,308638
508639,27.0,205.74,115.66596,308639
508640,31.0,203.2,113.398,308640
508641,33.0,190.5,87.996848,308641
508642,22.0,203.2,108.86208,308642
508643,25.0,195.58,85.728888,308643
508644,29.0,185.42,79.3786,308644
508645,29.0,203.2,104.32616,308645
508646,23.0,213.36,99.79024,308646
508647,23.0,200.66,83.91452,308647
508648,36.0,205.74,108.86208,308648
508649,27.0,205.74,102.0582,308649
508650,31.0,205.74,99.79024,308650
508651,38.0,198.12,92.98636,308651
508652,31.0,215.9,115.66596,308652
508653,33.0,190.5,90.7184,308653
508654,32.0,210.82,108.86208,308654
508655,30.0,195.58,95.25432,308655
508656,33.0,205.74,99.79024,308656
508657,20.0,210.82,110.222856,308657
508658,32.0,175.26,81.64656,308658
508659,38.0,208.28,113.398,308659
508660,25.0,200.66,108.86208,308660
508661,22.0,195.58,83.91452,308661
508662,30.0,185.42,84.368112,308662
508663,24.0,205.74,113.398,308663
508664,30.0,190.5,86.18248,308664
508665,32.0,193.04,96.615096,308665
508666,19.0,198.12,91.625584,308666
508667,37.0,200.66,97.52228,308667
508668,24.0,185.42,81.192968,308668
508669,25.0,190.5,86.18248,308669
508670,32.0,185.42,92.98636,308670
508671,25.0,200.66,92.98636,308671
508672,25.0,180.34,79.3786,308672
508673,26.0,190.5,94.347136,308673
508674,22.0,208.28,111.13004,308674
508675,25.0,193.04,87.996848,308675
508676,25.0,205.74,97.52228,308676
508677,27.0,213.36,122.46984,308677
508678,28.0,213.36,115.66596,308678
508679,23.0,203.2,93.439952,308679
508680,30.0,195.58,92.98636,308680
