StatsID,AvgPoints,AvgRebounds,AvgAssists,Net_Rating,Games_Played,OffRebounds,DefRebounds,TeamPlays,ShootingEff,AssistPct,Season_ID
410074,3.3,2.2,0.5,-4.2,25,0.062,0.139,0.134,0.511,0.06,310074
410075,23.1,8.5,2.0,5.4,75,0.098,0.156,0.28800000000000003,0.57,0.111,310075
410076,12.9,3.5,2.9,0.8,81,0.025,0.08,0.17600000000000002,0.551,0.131,310076
410077,0.7,1.3,0.0,-34.3,3,0.136,0.1,0.11800000000000001,0.25,0.0,310077
410078,19.0,4.5,6.0,4.9,81,0.022000000000000002,0.095,0.225,0.57,0.243,310078
410079,3.0,1.0,2.0,18.4,1,0.0,0.091,0.11800000000000001,0.521,0.182,310079
410080,5.9,4.8,0.6,-5.0,32,0.135,0.193,0.17300000000000001,0.552,0.064,310080
410081,6.7,2.8,1.1,-7.6,68,0.018000000000000002,0.109,0.139,0.521,0.071,310081
410082,13.4,5.2,2.2,-0.9,74,0.023,0.127,0.165,0.561,0.09300000000000001,310082
410083,16.2,5.6,6.9,7.6,78,0.026000000000000002,0.142,0.21100000000000002,0.598,0.307,310083
410084,7.1,6.1,2.1,-1.1,77,0.09,0.242,0.168,0.625,0.166,310084
410085,12.9,3.8,3.5,-4.5,65,0.013999999999999999,0.124,0.221,0.547,0.19899999999999998,310085
410086,1.9,0.8,0.2,0.7,12,0.016,0.14300000000000002,0.21899999999999997,0.43,0.057,310086
410087,16.1,6.3,1.8,-2.2,77,0.035,0.154,0.21899999999999997,0.5489999999999999,0.091,310087
410088,9.2,2.3,1.2,7.8,73,0.006,0.09300000000000001,0.154,0.652,0.079,310088
410089,7.9,5.4,2.7,3.3,74,0.043,0.158,0.133,0.5820000000000001,0.146,310089
410090,22.7,6.6,1.2,0.4,48,0.039,0.154,0.305,0.539,0.063,310090
410091,13.4,4.3,6.0,-8.0,52,0.015,0.131,0.245,0.488,0.319,310091
410092,3.2,3.3,1.8,-2.1,32,0.06,0.162,0.124,0.433,0.163,310092
410093,6.1,1.6,2.1,-17.0,32,0.021,0.062,0.163,0.49,0.157,310093
410094,26.4,6.8,5.4,7.0,68,0.015,0.16899999999999998,0.293,0.64,0.243,310094
410095,20.0,3.8,2.5,7.1,73,0.013999999999999999,0.08900000000000001,0.23199999999999998,0.599,0.10800000000000001,310095
410096,20.1,5.2,4.0,1.6,82,0.016,0.133,0.239,0.5770000000000001,0.172,310096
410097,4.2,4.3,0.8,0.8,42,0.114,0.191,0.131,0.5820000000000001,0.08800000000000001,310097
410098,6.7,6.6,1.2,-8.0,71,0.1,0.23600000000000002,0.15,0.5660000000000001,0.1,310098
410099,4.0,3.3,0.6,6.1,66,0.094,0.135,0.121,0.588,0.062,310099
410100,17.6,9.3,1.7,1.4,59,0.065,0.27399999999999997,0.248,0.614,0.099,310100
410101,3.7,0.7,1.3,25.8,3,0.067,0.05,0.214,0.688,0.33299999999999996,310101
410102,3.5,1.9,2.2,2.0,39,0.008,0.111,0.139,0.455,0.226,310102
410103,13.7,3.1,4.8,1.3,36,0.019,0.087,0.22399999999999998,0.517,0.259,310103
410104,4.2,1.5,0.4,-0.8,47,0.026000000000000002,0.08900000000000001,0.146,0.511,0.053,310104
410105,9.2,2.5,0.5,4.6,73,0.019,0.1,0.19,0.555,0.040999999999999995,310105
410106,4.0,1.5,0.6,-7.7,59,0.022000000000000002,0.135,0.17,0.613,0.107,310106
410107,0.0,1.0,0.0,-75.0,1,0.0,0.25,0.0,0.0,0.0,310107
410108,2.7,0.7,0.3,-4.7,15,0.01,0.08,0.213,0.377,0.057,310108
410109,11.5,4.5,3.4,5.1,72,0.026000000000000002,0.141,0.183,0.575,0.185,310109
410110,7.6,2.5,2.3,5.6,60,0.027999999999999997,0.075,0.147,0.5539999999999999,0.146,310110
410111,27.7,12.5,5.9,12.5,72,0.066,0.273,0.314,0.644,0.294,310111
410112,6.4,4.1,0.9,-3.8,76,0.07200000000000001,0.225,0.19399999999999998,0.5720000000000001,0.106,310112
410113,1.8,1.0,0.4,-27.6,5,0.0,0.14300000000000002,0.115,0.414,0.067,310113
410114,5.3,4.0,0.6,-6.7,43,0.11900000000000001,0.218,0.21100000000000002,0.521,0.079,310114
410115,2.3,1.3,0.4,-3.6,41,0.084,0.10400000000000001,0.168,0.542,0.08800000000000001,310115
410116,3.7,1.9,0.3,-6.8,51,0.065,0.11,0.16,0.49700000000000005,0.044000000000000004,310116
410117,16.4,4.7,1.5,-1.5,77,0.021,0.111,0.20199999999999999,0.55,0.069,310117
410118,7.0,3.8,1.5,-5.0,58,0.076,0.171,0.22699999999999998,0.526,0.155,310118
410119,12.3,11.3,0.8,0.8,72,0.139,0.305,0.215,0.564,0.054000000000000006,310119
410120,6.0,3.5,0.8,-0.7,19,0.018000000000000002,0.214,0.18600000000000003,0.5379999999999999,0.096,310120
410121,6.7,1.5,1.6,-3.4,60,0.012,0.071,0.185,0.502,0.132,310121
410122,4.1,3.8,0.7,-3.2,34,0.08800000000000001,0.161,0.128,0.531,0.073,310122
410123,0.0,1.0,0.3,-14.3,3,0.14300000000000002,0.25,0.267,0.0,0.2,310123
410124,7.5,3.0,1.8,-1.4,62,0.016,0.10099999999999999,0.14300000000000002,0.499,0.098,310124
410125,12.9,2.8,2.2,6.2,57,0.024,0.07,0.195,0.526,0.11,310125
410126,0.9,1.1,0.7,7.0,22,0.064,0.113,0.151,0.24,0.163,310126
410127,3.0,2.2,0.0,-17.1,5,0.055,0.12300000000000001,0.142,0.35700000000000004,0.0,310127
410128,5.6,0.6,0.7,-13.6,38,0.006999999999999999,0.047,0.23800000000000002,0.516,0.102,310128
410129,2.9,2.3,0.4,2.0,51,0.035,0.14400000000000002,0.106,0.48,0.04,310129
410130,2.3,1.8,0.5,-7.7,51,0.09,0.18899999999999997,0.128,0.698,0.131,310130
410131,5.8,2.2,1.1,3.7,48,0.023,0.13,0.174,0.528,0.107,310131
410132,7.4,7.3,6.9,10.7,66,0.031,0.18,0.128,0.526,0.261,310132
410133,1.8,1.5,0.3,-10.0,23,0.055999999999999994,0.214,0.14800000000000002,0.6459999999999999,0.1,310133
410134,6.0,1.9,2.8,-12.3,30,0.01,0.086,0.147,0.518,0.19399999999999998,310134
410135,3.3,1.3,0.3,-10.9,15,0.011000000000000001,0.091,0.134,0.514,0.045,310135
410136,4.0,0.5,2.5,-17.5,2,0.0,0.036000000000000004,0.222,0.311,0.35700000000000004,310136
410137,7.3,2.1,1.1,-2.0,43,0.01,0.105,0.16699999999999998,0.57,0.092,310137
410138,12.8,9.2,0.4,-9.1,9,0.1,0.258,0.193,0.638,0.026000000000000002,310138
410139,10.6,5.3,1.5,0.9,77,0.081,0.16,0.16699999999999998,0.682,0.10099999999999999,310139
410140,15.0,4.0,4.2,-1.8,72,0.033,0.106,0.26899999999999996,0.51,0.264,310140
410141,2.1,0.6,0.2,10.6,9,0.019,0.105,0.25,0.415,0.083,310141
410142,11.9,2.4,1.9,-0.3,53,0.023,0.057999999999999996,0.17,0.5670000000000001,0.09300000000000001,310142
410143,5.8,8.6,0.8,4.3,81,0.135,0.307,0.125,0.632,0.064,310143
410144,2.9,1.0,0.4,-7.8,23,0.038,0.065,0.157,0.44299999999999995,0.063,310144
410145,10.6,5.2,7.6,-2.2,42,0.037000000000000005,0.129,0.177,0.502,0.318,310145
410146,5.7,1.8,2.4,-9.9,53,0.012,0.092,0.168,0.489,0.198,310146
410147,3.3,2.3,0.7,5.6,3,0.14300000000000002,0.235,0.183,0.5710000000000001,0.125,310147
410148,14.8,3.3,3.9,-10.8,59,0.019,0.098,0.248,0.531,0.242,310148
410149,13.7,9.8,1.7,-6.2,67,0.138,0.245,0.21899999999999997,0.594,0.12,310149
410150,15.9,4.6,5.5,11.1,78,0.035,0.10800000000000001,0.225,0.5770000000000001,0.26,310150
410151,16.2,2.2,1.9,8.1,68,0.006999999999999999,0.059000000000000004,0.215,0.5489999999999999,0.09,310151
410152,1.4,4.0,0.8,-21.9,5,0.10800000000000001,0.348,0.11699999999999999,0.5,0.154,310152
410153,6.8,4.5,0.8,9.7,67,0.071,0.151,0.151,0.5479999999999999,0.055999999999999994,310153
410154,15.1,3.2,3.6,1.7,81,0.013999999999999999,0.086,0.217,0.536,0.17,310154
410155,6.8,4.5,3.9,1.3,73,0.022000000000000002,0.16699999999999998,0.158,0.504,0.242,310155
410156,8.1,2.2,1.1,-5.0,61,0.019,0.085,0.17800000000000002,0.517,0.08,310156
410157,8.6,3.5,1.3,0.9,47,0.048,0.16399999999999998,0.21600000000000003,0.5870000000000001,0.129,310157
410158,5.1,1.1,2.2,-14.5,38,0.013000000000000001,0.083,0.213,0.502,0.28,310158
410159,5.7,2.0,2.8,-8.5,43,0.012,0.08,0.163,0.41700000000000004,0.195,310159
410160,11.0,2.6,4.8,8.1,64,0.012,0.078,0.177,0.539,0.243,310160
410161,7.8,2.9,1.4,-1.6,75,0.013999999999999999,0.092,0.131,0.5429999999999999,0.075,310161
410162,1.9,1.7,0.5,9.6,28,0.08900000000000001,0.11800000000000001,0.11199999999999999,0.562,0.1,310162
410163,4.5,8.2,2.2,10.7,6,0.1,0.198,0.10800000000000001,0.39799999999999996,0.115,310163
410164,8.1,1.1,1.9,-5.5,12,0.023,0.04,0.27399999999999997,0.43700000000000006,0.198,310164
410165,3.2,1.8,1.9,-6.5,34,0.022000000000000002,0.109,0.131,0.474,0.201,310165
410166,13.0,4.2,1.4,2.4,74,0.032,0.122,0.215,0.547,0.079,310166
410167,2.5,1.3,1.0,22.5,4,0.0,0.147,0.15,0.46,0.174,310167
410168,15.7,6.0,2.1,6.8,79,0.027999999999999997,0.157,0.218,0.547,0.098,310168
410169,12.3,4.0,1.8,-2.0,77,0.027000000000000003,0.11699999999999999,0.174,0.608,0.09300000000000001,310169
410170,12.1,2.5,8.2,-0.1,42,0.012,0.067,0.18600000000000003,0.528,0.366,310170
410171,13.6,5.2,1.0,5.4,80,0.032,0.11800000000000001,0.15,0.5920000000000001,0.04,310171
410172,15.3,5.5,2.2,0.7,79,0.027000000000000003,0.159,0.22,0.552,0.11900000000000001,310172
410173,9.6,2.4,3.1,-5.1,74,0.013999999999999999,0.102,0.213,0.5579999999999999,0.249,310173
410174,4.2,1.6,2.6,-7.3,60,0.019,0.083,0.13,0.526,0.242,310174
410175,3.4,1.2,0.6,-3.4,33,0.009000000000000001,0.109,0.159,0.491,0.08,310175
410176,6.1,1.8,3.5,-12.4,34,0.015,0.08,0.172,0.431,0.262,310176
410177,4.4,1.7,1.8,-6.8,39,0.023,0.09,0.172,0.43200000000000005,0.184,310177
410178,3.7,1.2,1.3,-25.5,6,0.013000000000000001,0.08800000000000001,0.242,0.348,0.2,310178
410179,18.7,5.3,4.0,3.6,65,0.054000000000000006,0.094,0.218,0.5710000000000001,0.179,310179
410180,7.1,5.7,2.1,1.8,42,0.078,0.247,0.191,0.5710000000000001,0.20199999999999999,310180
410181,6.4,1.5,1.0,5.8,8,0.01,0.09300000000000001,0.16899999999999998,0.647,0.096,310181
410182,2.0,0.0,1.0,-25.8,1,0.0,0.0,0.17600000000000002,0.33299999999999996,0.25,310182
410183,13.7,3.8,2.4,-1.6,76,0.022000000000000002,0.096,0.16699999999999998,0.645,0.114,310183
410184,12.1,4.0,5.7,7.7,82,0.013000000000000001,0.10800000000000001,0.17,0.581,0.262,310184
410185,27.5,13.6,3.7,7.6,64,0.075,0.292,0.327,0.593,0.185,310185
410186,19.5,9.8,2.0,-1.4,61,0.11199999999999999,0.196,0.23,0.627,0.102,310186
410187,5.6,5.1,1.0,1.7,14,0.07400000000000001,0.233,0.17300000000000001,0.5529999999999999,0.10800000000000001,310187
410188,0.0,0.0,0.0,50.0,1,0.0,0.0,0.0,0.0,0.0,310188
410189,4.7,1.4,0.8,-6.5,26,0.018000000000000002,0.083,0.16,0.536,0.105,310189
410190,20.7,3.6,8.7,-6.2,32,0.013000000000000001,0.087,0.28600000000000003,0.527,0.391,310190
410191,4.6,2.3,0.5,-8.9,22,0.10400000000000001,0.213,0.266,0.563,0.129,310191
410192,5.0,4.0,1.2,-8.1,46,0.04,0.168,0.13,0.521,0.094,310192
410193,6.5,4.1,0.5,7.6,24,0.11599999999999999,0.13,0.158,0.599,0.051,310193
410194,0.8,1.5,1.3,-38.0,8,0.015,0.172,0.142,0.214,0.23800000000000002,310194
410195,4.0,2.3,0.7,-4.5,3,0.059000000000000004,0.147,0.153,0.588,0.11800000000000001,310195
410196,3.3,2.6,0.7,-12.1,20,0.077,0.174,0.16899999999999998,0.49200000000000005,0.11199999999999999,310196
410197,1.4,1.4,0.2,4.5,17,0.084,0.205,0.179,0.513,0.064,310197
410198,8.9,2.6,3.6,2.7,56,0.017,0.09699999999999999,0.193,0.485,0.243,310198
410199,5.8,4.2,1.1,-6.2,49,0.09699999999999999,0.19699999999999998,0.166,0.586,0.12300000000000001,310199
410200,8.9,6.1,1.1,1.8,59,0.10800000000000001,0.21600000000000003,0.19899999999999998,0.604,0.09300000000000001,310200
410201,10.9,2.5,5.6,3.2,38,0.016,0.106,0.263,0.495,0.45399999999999996,310201
410202,3.0,1.5,1.0,-2.2,2,0.0,0.14300000000000002,0.209,0.33299999999999996,0.2,310202
410203,18.1,2.4,2.7,5.6,76,0.008,0.062,0.209,0.602,0.129,310203
410204,6.7,1.6,1.9,-3.4,11,0.0,0.08,0.17600000000000002,0.444,0.133,310204
410205,20.0,8.0,1.0,-2.3,4,0.037000000000000005,0.196,0.23399999999999999,0.633,0.052000000000000005,310205
410206,9.4,6.3,0.8,-5.8,65,0.071,0.218,0.185,0.5870000000000001,0.057999999999999996,310206
410207,12.0,7.5,0.7,-4.4,75,0.11199999999999999,0.203,0.19699999999999998,0.634,0.045,310207
410208,14.5,6.6,2.4,-6.2,64,0.045,0.187,0.23600000000000002,0.56,0.14,310208
410209,1.3,0.8,0.8,-5.9,30,0.028999999999999998,0.084,0.134,0.374,0.15,310209
410210,11.9,4.8,1.7,4.4,80,0.027000000000000003,0.139,0.183,0.5379999999999999,0.09,310210
410211,8.2,4.7,0.7,-5.5,59,0.084,0.196,0.198,0.603,0.064,310211
410212,7.6,3.1,0.7,2.0,71,0.040999999999999995,0.115,0.156,0.594,0.055999999999999994,310212
410213,5.5,5.3,1.2,3.9,77,0.136,0.171,0.125,0.64,0.099,310213
410214,9.3,2.3,3.2,-2.8,73,0.015,0.087,0.18600000000000003,0.5489999999999999,0.223,310214
410215,5.1,2.1,0.4,-6.7,16,0.05,0.113,0.162,0.5479999999999999,0.05,310215
410216,7.9,1.3,3.6,-15.1,64,0.006,0.061,0.198,0.522,0.28300000000000003,310216
410217,18.2,4.2,4.8,4.8,75,0.026000000000000002,0.10099999999999999,0.24100000000000002,0.5379999999999999,0.22,310217
410218,6.7,3.1,0.7,0.7,58,0.048,0.099,0.125,0.59,0.047,310218
410219,36.1,6.6,7.5,6.3,78,0.023,0.157,0.396,0.616,0.39399999999999996,310219
410220,7.8,3.2,2.5,-4.6,55,0.018000000000000002,0.12300000000000001,0.177,0.522,0.16699999999999998,310220
410221,2.4,0.3,0.5,-11.0,15,0.0,0.053,0.153,0.503,0.09699999999999999,310221
410222,4.9,2.6,1.4,0.8,59,0.027000000000000003,0.096,0.10400000000000001,0.5539999999999999,0.09300000000000001,310222
410223,2.2,0.4,0.9,-12.3,14,0.008,0.044000000000000004,0.19699999999999998,0.37200000000000005,0.182,310223
410224,2.7,1.7,0.4,4.4,42,0.031,0.185,0.153,0.528,0.078,310224
410225,13.8,4.7,1.1,-2.3,58,0.049,0.132,0.231,0.591,0.07400000000000001,310225
410226,4.2,3.6,0.5,-6.0,27,0.055,0.162,0.12,0.51,0.043,310226
410227,10.9,8.4,1.4,-2.4,80,0.08800000000000001,0.20800000000000002,0.158,0.632,0.076,310227
410228,7.3,1.4,0.9,3.6,77,0.012,0.066,0.152,0.617,0.07,310228
410229,4.3,2.5,1.2,0.7,74,0.032,0.092,0.113,0.469,0.087,310229
410230,0.0,0.0,0.0,-53.3,3,0.0,0.0,0.33299999999999996,0.0,0.0,310230
410231,14.1,3.5,3.8,-1.1,70,0.019,0.098,0.22,0.53,0.19899999999999998,310231
410232,18.0,4.1,2.0,2.9,81,0.013000000000000001,0.113,0.21899999999999997,0.613,0.095,310232
410233,4.9,3.8,0.4,-9.2,8,0.065,0.182,0.174,0.45399999999999996,0.04,310233
410234,3.9,1.1,1.6,8.8,36,0.008,0.096,0.162,0.597,0.225,310234
410235,25.6,5.0,5.5,-1.8,82,0.027999999999999997,0.10400000000000001,0.27699999999999997,0.581,0.233,310235
410236,1.4,0.2,0.9,8.0,16,0.016,0.038,0.22,0.413,0.298,310236
410237,18.3,5.1,3.0,-1.5,52,0.022000000000000002,0.113,0.22699999999999998,0.555,0.127,310237
410238,6.8,1.5,1.8,-12.0,39,0.012,0.07,0.17800000000000002,0.484,0.147,310238
410239,5.1,1.1,0.7,-6.0,14,0.013999999999999999,0.063,0.154,0.5670000000000001,0.063,310239
410240,12.5,4.9,1.2,11.5,81,0.013999999999999999,0.135,0.165,0.597,0.055,310240
410241,8.3,4.6,1.5,0.9,34,0.05,0.13699999999999998,0.15,0.5710000000000001,0.091,310241
410242,11.8,2.9,2.1,-0.3,82,0.008,0.096,0.171,0.586,0.105,310242
410243,20.7,5.0,2.5,-0.6,82,0.036000000000000004,0.11,0.243,0.5870000000000001,0.11699999999999999,310243
410244,14.2,8.1,1.4,-4.4,50,0.083,0.226,0.24100000000000002,0.529,0.085,310244
410245,2.6,0.5,0.8,-17.5,15,0.006999999999999999,0.053,0.138,0.55,0.158,310245
410246,6.4,1.8,0.7,-1.7,53,0.013999999999999999,0.09,0.17300000000000001,0.504,0.061,310246
410247,2.0,3.0,0.5,-16.8,21,0.081,0.23600000000000002,0.17,0.377,0.098,310247
410248,6.3,1.8,2.7,-15.2,40,0.017,0.083,0.16899999999999998,0.519,0.225,310248
410249,5.0,1.6,0.7,-4.9,19,0.013999999999999999,0.102,0.141,0.58,0.073,310249
410250,13.7,3.8,3.9,-0.2,40,0.03,0.1,0.235,0.509,0.231,310250
410251,13.4,5.4,0.5,-9.9,10,0.027000000000000003,0.158,0.19899999999999998,0.513,0.027999999999999997,310251
410252,13.0,4.7,2.6,-12.8,76,0.018000000000000002,0.134,0.182,0.536,0.12,310252
410253,5.2,4.2,0.8,-5.6,44,0.033,0.16699999999999998,0.121,0.507,0.055,310253
410254,7.5,2.8,1.7,-5.4,25,0.006999999999999999,0.126,0.192,0.484,0.14300000000000002,310254
410255,3.6,1.4,0.6,-22.7,36,0.01,0.158,0.174,0.524,0.1,310255
410256,5.5,1.1,2.0,-5.8,49,0.013000000000000001,0.062,0.16,0.555,0.182,310256
410257,6.0,5.2,0.5,-4.7,64,0.079,0.26,0.155,0.644,0.051,310257
410258,1.8,1.2,0.4,-1.3,29,0.061,0.179,0.223,0.389,0.14,310258
410259,21.0,4.0,3.0,6.5,70,0.025,0.087,0.248,0.5529999999999999,0.133,310259
410260,7.3,4.6,0.9,0.1,58,0.124,0.23199999999999998,0.222,0.664,0.128,310260
410261,24.5,7.5,5.4,0.5,75,0.036000000000000004,0.182,0.29600000000000004,0.581,0.268,310261
410262,4.4,4.6,0.6,-7.7,54,0.099,0.205,0.128,0.602,0.064,310262
410263,3.8,2.4,0.3,-13.3,41,0.062,0.182,0.157,0.616,0.06,310263
410264,11.1,5.5,1.1,-4.4,77,0.09,0.159,0.214,0.575,0.086,310264
410265,5.1,3.6,0.8,-10.0,21,0.085,0.151,0.14,0.5710000000000001,0.085,310265
410266,4.7,3.4,0.4,0.9,72,0.075,0.152,0.131,0.569,0.040999999999999995,310266
410267,0.9,1.4,0.1,-1.6,14,0.051,0.192,0.11599999999999999,0.33299999999999996,0.018000000000000002,310267
410268,9.6,3.4,1.1,0.3,43,0.013000000000000001,0.10800000000000001,0.159,0.519,0.059000000000000004,310268
410269,10.9,3.1,1.9,-7.2,64,0.02,0.107,0.207,0.564,0.131,310269
410270,2.3,1.8,0.3,8.8,12,0.08199999999999999,0.25,0.125,0.6920000000000001,0.052000000000000005,310270
410271,3.9,2.9,1.2,-5.0,51,0.084,0.185,0.16899999999999998,0.574,0.156,310271
410272,17.3,15.6,1.4,3.3,79,0.151,0.311,0.226,0.555,0.068,310272
410273,5.7,3.7,3.2,9.0,68,0.031,0.11699999999999999,0.10099999999999999,0.5870000000000001,0.17300000000000001,310273
410274,0.0,0.5,0.0,9.6,4,0.059000000000000004,0.053,0.184,0.0,0.0,310274
410275,3.5,5.0,1.0,3.9,11,0.1,0.297,0.14800000000000002,0.523,0.10400000000000001,310275
410276,3.2,1.2,1.4,-5.5,17,0.032,0.07400000000000001,0.171,0.44299999999999995,0.19399999999999998,310276
410277,18.1,4.8,2.5,-1.2,73,0.031,0.099,0.24,0.493,0.10800000000000001,310277
410278,3.8,0.7,0.7,-17.6,20,0.022000000000000002,0.067,0.24,0.535,0.135,310278
410279,1.5,2.0,0.0,7.0,2,0.083,0.14300000000000002,0.15,0.255,0.0,310279
410280,7.8,5.4,0.9,-3.9,59,0.09699999999999999,0.193,0.17800000000000002,0.59,0.075,310280
410281,25.9,12.0,3.9,3.4,56,0.08900000000000001,0.249,0.28800000000000003,0.597,0.18600000000000003,310281
410282,5.0,2.7,0.7,-4.1,65,0.012,0.14300000000000002,0.121,0.5710000000000001,0.059000000000000004,310282
410283,7.3,1.9,0.7,-7.8,57,0.008,0.114,0.24,0.48700000000000004,0.079,310283
410284,5.6,4.7,1.1,7.7,51,0.10300000000000001,0.175,0.147,0.5670000000000001,0.092,310284
410285,8.1,2.1,2.2,2.5,76,0.012,0.065,0.142,0.503,0.12,310285
410286,9.9,2.8,2.4,-1.5,63,0.022000000000000002,0.065,0.16,0.496,0.114,310286
410287,3.3,1.1,0.0,-12.6,7,0.038,0.15,0.17800000000000002,0.609,0.0,310287
410288,8.9,7.3,2.2,0.5,82,0.083,0.221,0.157,0.623,0.146,310288
410289,3.9,0.9,0.2,-3.5,19,0.018000000000000002,0.08900000000000001,0.185,0.541,0.035,310289
410290,16.9,8.8,7.7,2.4,79,0.062,0.179,0.215,0.5820000000000001,0.341,310290
410291,6.5,0.8,1.8,-8.6,4,0.0,0.040999999999999995,0.215,0.452,0.18899999999999997,310291
410292,3.3,2.0,0.1,-4.2,28,0.086,0.209,0.214,0.563,0.02,310292
410293,0.9,0.6,0.6,-25.0,7,0.021,0.111,0.10800000000000001,0.375,0.19,310293
410294,15.6,4.6,8.2,8.3,58,0.019,0.12300000000000001,0.22,0.56,0.382,310294
410295,8.2,4.0,0.4,-9.4,21,0.061,0.231,0.247,0.607,0.051,310295
410296,8.4,4.4,2.5,-5.0,82,0.026000000000000002,0.14800000000000002,0.168,0.508,0.15,310296
410297,21.2,6.0,6.2,0.0,77,0.02,0.147,0.27699999999999997,0.542,0.27699999999999997,310297
410298,16.3,8.2,3.6,4.5,30,0.059000000000000004,0.23199999999999998,0.281,0.562,0.20600000000000002,310298
410299,11.1,5.2,1.3,1.9,67,0.037000000000000005,0.151,0.18100000000000002,0.546,0.075,310299
410300,1.0,0.6,0.9,4.2,7,0.043,0.15,0.228,0.322,0.375,310300
410301,16.3,10.3,1.8,-8.1,71,0.10099999999999999,0.24,0.21,0.608,0.094,310301
410302,8.7,3.5,3.3,-0.1,75,0.037000000000000005,0.113,0.172,0.523,0.217,310302
410303,3.7,0.5,0.8,-14.8,6,0.045,0.024,0.182,0.6559999999999999,0.185,310303
410304,1.7,1.0,0.3,-9.5,19,0.013999999999999999,0.08900000000000001,0.09699999999999999,0.424,0.038,310304
410305,15.5,3.6,4.1,3.6,79,0.015,0.102,0.23800000000000002,0.508,0.209,310305
410306,13.6,2.9,4.8,-5.3,53,0.02,0.075,0.242,0.502,0.278,310306
410307,2.6,0.9,0.3,4.3,32,0.013999999999999999,0.09,0.159,0.47,0.057,310307
410308,11.8,7.4,1.2,4.6,76,0.115,0.188,0.188,0.624,0.079,310308
410309,7.0,4.0,0.6,-1.2,60,0.076,0.11900000000000001,0.151,0.5589999999999999,0.049,310309
410310,18.0,2.7,4.3,0.7,51,0.022000000000000002,0.07,0.261,0.557,0.244,310310
410311,9.9,3.7,3.9,4.8,67,0.022000000000000002,0.11599999999999999,0.17800000000000002,0.555,0.20600000000000002,310311
410312,26.6,4.1,6.8,-6.9,64,0.017,0.099,0.32,0.584,0.327,310312
410313,6.3,1.6,1.8,-4.2,68,0.01,0.09,0.18,0.527,0.172,310313
410314,6.7,2.9,0.9,-1.7,7,0.057999999999999996,0.14300000000000002,0.17600000000000002,0.616,0.095,310314
410315,4.7,1.4,2.6,-7.3,46,0.013000000000000001,0.078,0.166,0.45899999999999996,0.266,310315
410316,10.8,7.5,1.4,-4.1,64,0.063,0.22899999999999998,0.166,0.602,0.079,310316
410317,4.0,4.0,0.6,-9.8,9,0.063,0.193,0.099,0.682,0.063,310317
410318,7.5,1.7,0.9,-1.6,18,0.027999999999999997,0.076,0.207,0.499,0.079,310318
410319,12.0,2.6,2.8,-2.0,44,0.006,0.094,0.213,0.53,0.16399999999999998,310319
410320,7.3,3.1,0.7,-4.8,51,0.006,0.18,0.217,0.469,0.068,310320
410321,14.1,9.3,2.9,5.2,74,0.099,0.26899999999999996,0.226,0.63,0.18,310321
410322,2.0,1.0,0.3,-61.8,3,0.154,0.077,0.32299999999999995,0.436,0.2,310322
410323,23.8,4.1,4.2,6.8,77,0.022000000000000002,0.09300000000000001,0.309,0.537,0.209,310323
410324,4.9,2.4,1.1,12.6,27,0.036000000000000004,0.099,0.145,0.507,0.102,310324
410325,11.0,13.1,2.3,-5.1,69,0.105,0.315,0.14800000000000002,0.674,0.11900000000000001,310325
410326,7.5,4.8,1.2,-1.9,81,0.064,0.11900000000000001,0.135,0.53,0.07,310326
410327,5.0,2.7,3.2,-7.9,50,0.025,0.114,0.147,0.466,0.214,310327
410328,1.2,0.6,0.3,18.7,10,0.033,0.073,0.10400000000000001,0.5,0.068,310328
410329,16.6,12.7,1.4,5.4,67,0.13,0.24100000000000002,0.18,0.6579999999999999,0.07,310329
410330,10.1,6.8,2.1,1.4,49,0.084,0.171,0.159,0.611,0.114,310330
410331,16.7,2.9,3.0,-12.5,82,0.021,0.07200000000000001,0.247,0.52,0.154,310331
410332,4.9,2.5,1.3,0.0,31,0.045,0.098,0.13,0.532,0.107,310332
410333,6.5,3.4,3.9,5.2,82,0.019,0.111,0.134,0.474,0.20800000000000002,310333
410334,4.0,1.6,1.1,-6.4,34,0.019,0.105,0.15,0.49200000000000005,0.13,310334
410335,4.0,3.6,0.6,-8.0,60,0.10099999999999999,0.187,0.138,0.568,0.07,310335
410336,21.1,3.9,7.0,0.2,81,0.02,0.099,0.311,0.5329999999999999,0.392,310336
410337,11.7,2.5,5.3,3.2,81,0.018000000000000002,0.071,0.16899999999999998,0.616,0.258,310337
410338,5.8,4.6,1.1,4.9,48,0.047,0.174,0.141,0.515,0.08,310338
410339,2.0,0.0,0.0,-23.2,1,0.0,0.0,0.13,0.5,0.0,310339
410340,2.8,0.8,0.8,-15.0,12,0.011000000000000001,0.036000000000000004,0.12,0.36200000000000004,0.078,310340
410341,5.4,3.1,1.2,3.0,24,0.086,0.099,0.113,0.72,0.084,310341
410342,25.8,4.6,6.9,8.2,80,0.023,0.1,0.281,0.588,0.299,310342
410343,4.9,2.0,0.4,-5.4,32,0.02,0.134,0.16399999999999998,0.578,0.051,310343
410344,10.7,3.6,1.8,-8.0,73,0.016,0.10800000000000001,0.16899999999999998,0.526,0.10400000000000001,310344
410345,3.0,2.5,1.2,-4.9,19,0.043,0.161,0.153,0.455,0.157,310345
410346,5.7,3.4,1.0,7.4,66,0.08800000000000001,0.145,0.15,0.624,0.10800000000000001,310346
